tweet_id,full_text,sentiment
1587808646653775873,"@DebbieSVA @TomCottonAR ""Rising crime rates are due to the proliferation of guns, which Republicans refuse to control""

Please allow me to fix that for you.

Rising crime rates are due to the proliferation of criminals, which democrats refuse to control.",pro-gun
1587808386120388615,@SpeakerPelosi @ZSFGCare Bet Paul wishes he could have used his second amendment at the time of the attack….,pro-gun
1587808313584009218,@BetoORourke The Second Amendment rights of the next mass shooter SHALL NOT BE INFRINGED.,pro-gun
1587806919996997632,@tejasazteca @WordWanderer @NavyChief_IT @Round413 @dems_r_crazy @FaustNfaust1 @davidhogg111 The ar-15 is only fully semi-automatic,pro-gun
1587806217044369408,@steveoatley @AWokeZombie Murphy n his minions suck! Legal gun owners get a rap because of criminals that murphy keys free! I’m sick of this crap! I do hope the officers recover and this criminal gets what he deserves!,pro-gun
1587806195980668932,@ReganTheGun @coloradoparker @heidiganahl @JohnKellnerCO What additional sensible gun laws do the Dems here need to pass! The next one surely will stop the criminals. Chicago certainly is an island of no crime due to all their gun laws!,pro-gun
1587805913011945475,"Republicans, they’ll take your guns, trample free speech, and send all your money to Ukraine, but you hate those libtards, remember?",pro-gun
1587805728206618625,"Log Cabin is PROUD to endorse Tyler Kistner @KistnerCongress for Congress! #MN02

Tyler will support our law enforcement, work to maintain a strong national defense, get our economy back on track, defend our 2nd Amendment rights, and protect individual liberties! https://t.co/MM1feyJNs2",pro-gun
1587805245446520836,More violence in our city. Three teens arrested after loaded gun recovered near Dorchester school. Can’t wait to hear the defund-the-police pols talk about the need for greater public safety in our city after doing all they can to weaken law enforcement. https://t.co/lFJTeJYHtC,pro-gun
1587804935034474497,@staditya97 @lhp0728 @TweakMedia @stinky316 @hasanthehun Illegal guns exist to commit crimes. Not everyone who owns a gun wants to go hurt people. Youre a bozo if you can’t distinguish that,pro-gun
1587804538895011841,"@LindaYinzer @backpewguy @JohnFetterman Ok, would you support a bill that completely bans assault weapons, and bans abortion (except in cases of medical emergencies)? That’s would save over 800,000 children’s lives a year! 800,000 from abortion and another 13 per year from mass shootings at schools!",pro-gun
1587804272359608320,An Official Journal Of The NRA | Midterm Election Polls Show Americans Want Their Freedom @WhiteHouse @OutnumberedFNC @thebradfordfile @TheFive @BretBaier @IngrahamAngle @TomiLahren @MariaBartiromo @kevincorke  https://t.co/I1LRO1FSAK,pro-gun
1587804163953594370,"@DerfElif @shannonrwatts So this one shows that government needs to clear up their gun laws. FBI stopped a sale but then do nothing else to stop him from getting a gun by other means? 

Majority of gun crimes happen with guns purchased illegally.",pro-gun
1587804151165161473,@BetoORourke You are a loser!!! We are going to cancel YOU!! In fact you did it to yourself by thinking you could flip flop and try taking away Texans 1st and 2nd amendment! You’re an extremist and dangerous when coupled with defund the police and BLM!!,pro-gun
1587804019195609089,@dave_horry @Cyclopsprime @AdamParkhomenko I'm not more concerned about the video cameras but I would like to know what really happened and I want to know why they're hiding it. I for one am tired of Spin and bullshit. Too bad the pelosis are anti Second Amendment they could have solved this problem in a Split Second,pro-gun
1587803371792224260,@Iraqveteran8888 The second amendment is there to safeguard the rest from subversion be it foreign or domestic.,pro-gun
1587803244130013185,"@Moist_Raine @Dj_808State @martin_heilman @Bipporip @RepAndyBiggsAZ I know, I've used the M16 and M4 during my time in the military.  The fact rains WAY more ""mass shootings"" are via pistol.  It's simple fact.  In fact, the highest number of children being killed by any gun are by suicide.  So there's that too.",pro-gun
1587803223619936257,"@davidhogg111 Exactly, your hate of legal gun owners has made the world less safe. Your attempt to remove a God given right to protect one’s self is behind most of the hate you feel.",pro-gun
1587802525004173313,"@user94829471947 @scottiedog1971 @croden_matthew @SalyerWeston @hasanthehun Yes, it is. 60-66% of “gun deaths” or “gun violence” is suicide. They have to count suicides to inflate their numbers and make it more dramatic than it really is.",pro-gun
1587802394146082820,"@TulsiGabbard Republicans took women's medical rights that should be between the parents and doctors only. What EXACTLY are you stating here? 
I support the 2nd Amendment.
Just be careful how you word things.",pro-gun
1587802148741455872,"@JBPritzker You are right, the times have changed. The military had muskets then and have “assault weapons” now. So all things being equal, we should have what the military has. https://t.co/d4ucLLKYbJ",pro-gun
1587801996714811393,How about a darker blue check mark for paid ID verification?  As a matter of fact how about you get a choice of color for your ID check mark verification.  For the 2nd Amendment people we could get a pistol or rifle style check mark.,pro-gun
1587801892746305537,"Beto Wants to Take your Guns - Greg Abbott

Watch and listen to 4 clips as Beto says “yes, we’ll take your guns” and flips to “no, I believe in 2nd amendment and will defend it.”  https://t.co/HiV4kXRTRN",pro-gun
1587801784172523520,@davidhogg111 im good i have my AR-15,pro-gun
1587801558846013440,@LizzyVivino I don’t know if you know this but criminals don’t follow gun laws.,pro-gun
1587801269657387012,"#VoteHerOut

Georgia Republican Marjorie Taylor-Greene Blames Gun Control and Immigration for Violent Attack on Paul Pelosi
https://t.co/OSOh1E0S3V",pro-gun
1587801102631796737,@TulsiGabbard The 2nd amendment is created to defend when the 1st is stolen from you.. react ⚠️ ‼️,pro-gun
1587801036806307847,@MaxRose4NY Bs! Gun rights are for peaceful law abiding citizens for protection especially with dems defunding police policies n no cash bond that have left us unprotected. Criminals have guns,pro-gun
1587800246389719041,"@RepSwalwell Wiw how blind or stupid are you. Soft on crime. Chicago,  L.A., NYC, all run by democrats. All cashless bail. All toughest gun laws in country. All alliw murderers to walk.  All run by democrats. Get off the drugs dude. You're making yourself look stupid.",pro-gun
1587799973156081665,"@RyPugh @attorneyjeremy1 well as far as weapons go, they had the idea that the people needed to be as armed as anyone else in order to protect themselves from tyranny..if the government had it, so should the people..that was the point of the #2A",pro-gun
1587799764430516225,@PlummersPack @WhyDoYou1t2Know @TulsiGabbard EXCELLENT verse but doesn't apply in this situation. But you go ahead and quote that if someone breaks in to your home and means to harm you. I'll use my gun to defend my family and myself. #2A,pro-gun
1587799350494695425,@gmalone Nope. Gun control only impacts legal law abiding citizens. @imleestreet,pro-gun
1587799274452123648,"@RBReich Data actually shows, unlike Chicago that has some of the strictest gun laws in the country, less restriction is actually safer. Interviews with criminals actually pointed out that most of them would not have done the crime if they knew ordinary citizens may be armed.",pro-gun
1587799016829382656,"@jilevin @jilevin no. Ronald Reagan just outlined why FULLY AUTOMATIC MACHINE GUNS are not sporting rifles and therefore banned. Conversely an AR-15 is NOT a fully automatic machine gun. It is semi-auto and operates the same as a pistol or shotgun: ONE TRIGGER PULL, ONE ROUND. #nicetry",pro-gun
1587798961707851777,@KathyHochul You haven’t done anything to make NY safer. Gun laws are garbage and they are not working crime has exploded under democratic tyranny,pro-gun
1587798574980509696,"@RBReich So, catch and release, ending cash bail, defund the police is not being soft on crime? ""Control guns"", did you not read ""Shall not be Infringed"" in our 2nd Amendment right? Plus there have been knifings, hammer attacks and pushing people on subway tracks. Kills that narrative.",pro-gun
1587797925861756930,"I'm not cleaning my gun because that would mean I'm done shooting for the day, and we all know that's not happening.

#gunsdaily #2A https://t.co/W6tMMjB8rq",pro-gun
1587797925488377857,"Technology advances but our 2nd Amendment rights remain. The founders didn't mean for the 2nd Amendment to protect ownership of flintlocks to use on deer. They meant the use of modern arms to fight against the armed forces of a tyrannical government
They didn't trust government. https://t.co/HmRRoorauc",pro-gun
1587797771771322368,"@Devilhog @darla12493 @PoliticsVerse If you Democrats were defending the constitution, you would not protest the overturning of Roe vs Wade. Or push for gun control.",pro-gun
1587796924127657987,George Logan’s dangerous anti-gun safety record https://t.co/42v5fP1SyX,pro-gun
1587796593922670597,And it’s hard bc almost all of my friends who are actually from communities directly affected by gun violence are pro gun control but I just can’t see it being a good thing in practice so usually I just don’t talk ab it,pro-gun
1587796438821601281,@KathyHochul All gun laws are infringements. There is no common sense to them.,pro-gun
1587796152652627968,"Ok. The way I look at gun control is heavily heavily influenced by the consequences of the war on drugs. Drugs kill wayyyyy more people every year than guns do, yet we can clearly see the campaign to get them off the streets did more harm than good to disenfranchised communities",pro-gun
1587795979440455685,@MyDogsMom12 @TrumpFailed1 @LouDobbs Carrying a gun is not violence.,pro-gun
1587795754428649472,"@JustinBrannan False. People who commit crime can be jailed aggressively.

Legal gun owners are exponentially less likely to commit crime that the average citizen.

ENFORCE THE CURRENT LAW.",pro-gun
1587795675416522753,@JeffMerkley Are you kidding me? 114 will nothing but turn gun sales more black market then it already is. It’s not going to prevent shootings. It gives you politicians aka government more power the restrict an individuals “permit” to buy a gun for something as little as a speeding ticket,pro-gun
1587795604935147525,@GovMurphy I'm happy to see our strict gun laws and the move to defund the police are stopping senseless crimes.,pro-gun
1587794661401395205,"@leezeldin Wait, @GovKathyHochul ‘s gun free zones, red flag laws and ridiculous policies aren’t working, go figure. Vote @KathyHochul Our for a safer New York!",pro-gun
1587793424694099968,"@merry_lizzie @DW50033896 @Texas_Made956 Well for adults I recommend a a firearms safety course, concealed carry permit, and I carry a Smith &amp; Wesson M&amp;P .40",pro-gun
1587793290518089730,"@MurrayCampaign With most of the gun violence from the illegal immigrants swarming in eastern Washington counties, your gun control is a waste of time.  Focus on protecting our borders.",pro-gun
1587793120162299904,@BetoORourke What has he failed at the border is a Fed responsibility Abbott is sticking with the constitution of America &amp; TX bcuz 2nd amendment is a constitutional right shall not be infrenged the TX economy is better than the states next to it so once again tell me where he's failing?,pro-gun
1587792480782913540,@commonsense98 @WMUR9 Red flag laws are guilty before proven innocent laws.,pro-gun
1587792365129023489,"@Chiquito_oy @TzotsesVami First of all, nobody is taking an AR-15 to war. Second, the only person to blame is the shooter himself. Murder is illegal. Third, I shouldn’t lose my rights because the smallest percentage of the population over the history of time decided to use a gun to kill.",pro-gun
1587791838949277697,"@JohnFetterman Elected state officials have always crafted legislation re abortion, as they have done with elections and gun ownership. And the right to vote or bear arms is even more clearly written within the constitution, unlike abortion.",pro-gun
1587790774003195905,@SenTedCruz The border wall is like gun control. If you build a wall only criminals will cross it.,pro-gun
1587789901055000578,"@covie_93 Truths: 
Criminals don't follow gun laws, restricting guns doesn't work (see major cities like Chicago, NY, etc).

All states, have abortion exceptions for life endangerment, rape &amp; incest. Most have up to 15 wks for optional abortion - it's that ""up to birth"" that's unacceptable",pro-gun
1587789733572354049,@JordanHeinz @atrupar illegal guns account for most gun crime.  100%,pro-gun
1587789729331830784,"@TimRyan Yes!

Does Tim Ryan support defunding the police?
Does Tim Ryan want to pack the Supreme Court with liberal justices to attack Americans’ 1st and 2nd amendment rights?
Does Tim Ryan support a ban on fracking, the Green New Deal and the radical Left’s war on American energy?",pro-gun
1587789244013199361,"@OUTART22 @scotteepunk @RonnyJacksonTX Nah, I reckon when HELL freezes over, I'll consider voting for commi/socialist ""Godless"" heathen! Until then I'll VOTE;  pro-life,  pro-traditional marriage! Pro- religious freedom! Pro- free speech! To SAY What EVER I WANT! Pro-Gun! Basically, Republican values! BIBLE VALUES!🇺🇸",pro-gun
1587789111498252288,"@Buyloww7 @boatcaptain7777 @AmoneyResists Well I’m all in favor of removing illegal guns, every last one of them. There is not a conservative person that believes otherwise. But the politicians are not stressing about that at all. They talk about stopping legal access. You are not to well informed obviously.",pro-gun
1587788738301681664,@davidhogg111 Go buy an AR 15 and a box of ammo it will calm you down,pro-gun
1587788674841939970,@jemelehill ALL people should be united in thier pursuit for happiness and prosperity.  Skin color should not be a part of the equation. Most gun violence is committed using illegally attained firearms. #FACTS,pro-gun
1587817259828883456,"@madandmatt @philosophyfanex @NRA Oh geee, here is another.   That only took like 5 seconds 😜🤣 https://t.co/R5gCZC3EeM",neutral
1587817132888588293,"https://t.co/rDmjlrk4rm

Gun rights are 'conserved', why do women, same sex couples, and people of color have to 'earn' civil rights. Read why in my latest post.
@asherperlman #SupremeCourt #CivilRights #guns #discrimination #LGBTQIA #teamedward #Constitution #womensrights",neutral
1587817118854451200,@JohnLLucci @davidhogg111 @DanCrenshawTX All right you still started this argument by referencing one of the NRA’s biggest fucking lapdogs?,neutral
1587817116643778560,i just won’t be celebrating gun violence killing black folks either…,neutral
1587817109588951042,mixed feelings about someone who is a r4pist getting murdered. not because i feel sorry for a r4pist but because seeing people celebrating gun violence that effects so many black men feels icky.,neutral
1587817102596927488,@MuricanTechy @kellydoddchula @MisogynyManaged @epicwee @Andre_3stakkz In fact we are. But until we finish how about yall stop talking about what you dont know … oh wait thats all you know💀 that and ignorance OH and hypocrisy. Acting like the mayonaise mafia dont love a little gun violence themselves get outta here goofy😂 https://t.co/mazcx2t6h7,neutral
1587817074281152514,@madandmatt @philosophyfanex @NRA You better take it up with John's Hopkins university.    Don't you hate it when facts ruin your day 🤣😜😜 https://t.co/S8nJ3Mfzv8,neutral
1587817051980267522,@KathyHochul You used to brag about your high rating by NRA.  What happened?,neutral
1587816801433427968,"Kendall Howard, 30, remains at large after 2 New Jersey officers were shot while attempting to arrest him in relation to another shooting that happened just a few days ago. https://t.co/1sopUSE6Th",neutral
1587816784325120001,"@AbbottCampaign @GregAbbott_TX Right.  Instead, @GregAbbott_TX  will let you freeze, keep you up at night worrying about whether or not your child will die from gun at school, and take all your rights and liberties away from you.",neutral
1587816760023035905,"@CA_Budget_Cuts @DSR_Joker A lot of states have gun registries.  I believe it was MO who the feds tried to recently audit and the state was like, ""Nope, illegal. Our gun owner registry is none of your business.""

But if the state govt has something the feds shouldn't see, then it shouldn't exist.",neutral
1587816685855248384,Wanna go to black panther on opening day but I be scared of mass shootings so I’ll def catch it that weekend just not that day,neutral
1587816611515244546,Time to impeach a judge | Federal judge blasts the Supreme Court for its Second Amendment opinion - CNNPolitics #2A  https://t.co/tZh1XCoNHo,neutral
1587816567198437376,"@AWeissmann_ I laugh at all these Republicans who put out these ads posing with guns! And here you got these two older folk using their speech and bare hands to fight the good fight! Mr and Mrs Pelosi each in their own way show us how to ""man up"".",neutral
1587816531899035652,"@TulsiGabbard excuse my questioning your extensive knowldge of the constitution but where in the second amendment does it say ""god given""? I was under the impression these were rights bestowed by the US government.",neutral
1587816445014028288,"Watch Pearson Professor Chris Blattman in conversation with Dr. Chico Tillmon, Chris Patterson, Monica Bhatt, and moderator Evelyn J. Diaz as they discuss gun violence in Chicago and the cost of conflict to our communities and society. @cblatts @MonicaPBhatt",neutral
1587816434444300289,Columbia Study Finds Mass School Shootings Are Not Caused by Mental Illness | Columbia University Department of Psychiatry https://t.co/p0Tdly4jCi,neutral
1587816377460527104,"@TxDem73 And murder rates, cause ya know, relaxed gun laws is not exactly being tough on crime!!! https://t.co/3DrhE3jDoO",neutral
1587816187937050630,Search underway for gunman accused of shooting two New Jersey police officers https://t.co/TERcuRukMh via @usatoday,neutral
1587815796880949250,When Pac and Big got killed it was like a world changing event for myself and what felt like the world. Nowadays rappers getting killed or dying young just feels normalized similar to mass shootings. It’s unreal. I just never imagined hip hop going in this direction 😢,neutral
1587815751523520513,@atrupar They’ve been saying for decades that they own weapons to kill politicians and that’s protected by the second amendment and now everyone’s surprised.,neutral
1587815638479036417,@TulsiGabbard Is it true that Russia has a very high stake in the NRA?,neutral
1587815636209930240,"Violence is not defensible. AT ALL

Gang Violence &amp; Mass Shootings/ gun violence are both a problem in America. 

This is bigger than a black vs white issue...",neutral
1587815594224750592,"Join us for a new #gunoftheweek today on RapidFire, a 2A talk show #LIVE Wednesdays at 4pm EST. 
Tune in today at https://t.co/QbAWkq8TUr

@rapidfireradio #capegunworks #rapidfire #rapidfireradio #tobyleary #guns #firearms #2ndamendment #pro2a https://t.co/AcMOXC4xJE",neutral
1587815468282179584,"@Topher_mo @GOP He also introduced the Brady Bill with the most restrictions on guns, yet republicans love him... made them all poor and took their guns...",neutral
1587815381275746306,@davenewworld_2 Puts to rest the myth of the good guy with a gun.,neutral
1587815361302315008,"NJ suspected gunman at-large in Newark police officer shooting considered 'armed and dangerous,' officials say

https://t.co/NdAairJepj",neutral
1587815309527900162,Reducing gun violence by investing directly in young people and our communities is what we do. Fighting systemic racism is what we do. Donate to support a place where you can see the impact of your money. Text YEAHPHILLY to 269-89 to give ✊🏾 https://t.co/VvDpz2z33D,neutral
1587815234697400320,@seasidechic @galit_allen @GavinNewsom @GOP That’s misleading California has the highest population of any state so of course the per 100000 is gonna be lower. But California leads the nation with the amount of violent crime and number of mass shootings so…,neutral
1587815096234942464,@TulsiGabbard Can you tell us where in the Second Amendment God is mentioned? The Almighty is not mentioned in the entire document except as an indication of the year as in “year of our Lord.”,neutral
1587815092745560064,"President Trump merely questioned the legitimacy of the #PaulPelosi story and an MSNBC hack feels the need to do damage control by going down every single “untrue ultra wing conspiracy theory” from 9/11 to Sandy Hook

Probably for validation for the hack

#911WasAnInsideJob",neutral
1587815076974706688,"NJ suspected gunman at-large in Newark police officer shooting considered 'armed and dangerous,' officials say https://t.co/fhBsdp9qxf #FoxNews",neutral
1587815018682146819,"@Jim_Jordan Dotard Tunt's Little Green Men 👽
@NRA #RussianSpies 

#RethuglicanTraitors 
#USHistory
🇺🇲 https://t.co/iJgo6KNGxM",neutral
1587815005717676035,"@777thenothing @BlueShoeStudios @scrowder I've not heard of the epidemic of ""sudden death in young people"" outside of mass shootings...

If this is somehow being linked to the vaccine...I think you may have to go get smarter. https://t.co/kYkOr3UT1H",neutral
1587814946108313606,"Two doctors say stop blaming mental illness for mass shootings.
https://t.co/b0ikDFefDH",neutral
1587814937698729985,Blame the hate culture that some communities are breathing into their own. ☹️ https://t.co/3632rm9PdT,neutral
1587814923278729216,Does gun violence even phase you anymore?,neutral
1587814921101770752,"@marcorubio #MarcoRubio will take away our Social Security and Medicare, healthcare for Veteran’s &amp; he’s owned by the @NRA !

Vote Nov 8th to save our Democracy our Rights and our Freedom 💙🇺🇸💙 https://t.co/aXuWXltNGf",neutral
1587814747394621440,"@Tony4WI Lol.Dems do this everytime last minute-Don’t pay attention to how broke ur getting,the supply chain they dried up,the cost to stay warm in winter-U can still smoke anyway-These Dems never made it legal federally on purpose to do this plus u can’t get a gun if not legal Federally",neutral
1587814722862194689,"@Freespeechc72 @Jim_Jordan @GOP @NRA Like Jimbo, you avoid offering solutions to gun shootings and deaths (His original topic).

Again, what ""things"" have to ""change"" to curb gun violence?",neutral
1587814619849977858,@MegaManX1984 @Bilious11 @Someone4once @davidhogg111 Then why are there already gun laws 🤡,neutral
1587814617639751682,@WFSBnews Most people don't know that CT is one of 2 or 3 states that allow both open and concealed carry.......but how can that be? Hmmmmm gobble gobble. Welcome to election season.,neutral
1587814604671012866,"@Jim_Jordan You mean you’re willing to pass more comprehensive gun laws, right?",neutral
1587814572035084288,"'Burn in hell': Survivors, parents confront gunman during Nikolas Cruz sentencing hearing https://t.co/hPCJgUyUfU via @pbpost",neutral
1587814546298773505,@Boblet3001 @TacticalLurker @Murphceee @PMcD2323 @RealJamesWoods And how many mass shootings has your country had this year? 577 mass (3 or more shot) shootings in the US THIS YEAR so far and that doesn't include  shootings with less than 3 shot. Let's compare actual facts and not rhetoric.,neutral
1587814541693521922,"@Jim_Jordan that would mean more gun control &amp; more  taxes ,money for schools &amp; so on i really doubt ya'll would let your tax rates get higher so its not gonna happen, because its an election year",neutral
1587814521502056451,"@DrOz So Ozzie, in 2019, not so long ago, you said you favored an assault weapons ban. But now, you oppose even the simplest, most sensible ideas, like background checks or not selling assault weapons to minors. Now you pose with with your guns.

What changed your mind?",neutral
1587814518243135490,@SteveDeaceShow I'm guessing it will be illegal to carry a hammer? Fully automatic nail guns?,neutral
1587814498760790017,"@Missy10013Kathy @AbbottCampaign @GregAbbott_TX “The massacre in Uvalde, Texas this week illustrates a troubling trend: More and more people are falling victim to school shootings, with Texas leading the pack as the state with the highest number of incidents in the past 10 years.”-US News &amp; World Reports, 5/27/22

About KIDS.",neutral
1587814394016268288,"NJ suspected gunman at-large in Newark police officer shooting considered 'armed and dangerous,' officials say

https://t.co/Zej664oT2d",neutral
